round_idx,client_id,selected,is_attacker,train_loss,train_acc,update_norm
3,16,True,False,1.4395783850351969,0.6153333333333333,0.4686577320098877
3,17,True,False,1.500663911819458,0.6073333333333333,0.4459269642829895
3,18,True,False,1.5649887952804566,0.6146666666666667,0.5079887509346008
3,19,True,False,1.4837431230545044,0.621,0.44824525713920593
4,0,True,False,1.0543805077870687,0.7266666666666667,0.38595861196517944
4,1,True,False,1.006847428003947,0.743,0.33540982007980347
4,2,True,False,1.029421887397766,0.7176666666666667,0.35962679982185364
4,3,True,False,0.9829378843307495,0.741,0.3323037028312683
4,4,True,False,0.9282694293657938,0.769,0.33836662769317627
4,5,True,False,0.9477795893351237,0.765,0.34329894185066223
4,6,True,False,0.9566948175430298,0.7516666666666667,0.3409728705883026
4,7,True,False,1.007651698112488,0.7296666666666667,0.3332509696483612
4,8,True,False,0.9418543469111125,0.7693333333333333,0.4445328116416931
4,9,True,False,0.970852357228597,0.7513333333333333,0.3290639817714691
4,10,True,False,1.055283473968506,0.7296666666666667,0.36682093143463135
4,11,True,False,1.027251961072286,0.732,0.36031079292297363
4,12,True,False,0.9333184563318888,0.7576666666666667,0.35429421067237854
4,13,True,False,1.0492009512583416,0.731,0.37394943833351135
4,14,True,False,1.045689172108968,0.7376666666666667,0.3571091294288635
4,15,True,False,0.9385674912134806,0.7573333333333333,0.4279951751232147
4,16,True,False,0.9152464742660522,0.7766666666666666,0.45260724425315857
4,17,True,False,1.0253747714360555,0.7453333333333333,0.3606106638908386
4,18,True,False,0.9140317532221476,0.7746666666666666,0.4043593406677246
4,19,True,False,0.8841773343086242,0.7823333333333333,0.3498513996601105
5,0,True,False,0.6937778959274292,0.816,0.3300606906414032
5,1,True,False,0.7878618222872417,0.791,0.2533967196941376
5,2,True,False,0.758539822101593,0.796,0.2623310685157776
5,3,True,False,0.7034290835062663,0.7883333333333333,0.2599659860134125
5,4,True,False,0.7060612656275431,0.8016666666666666,0.2900390326976776
5,5,True,False,0.6976448162396749,0.8153333333333334,0.26499974727630615
5,6,True,False,0.7132059013048808,0.8016666666666666,0.2353684902191162
5,7,True,False,0.6863226442337036,0.8096666666666666,0.23329724371433258
5,8,True,False,0.6248482457796732,0.8273333333333334,0.26167890429496765
5,9,True,False,0.7234305300712586,0.79,0.25353100895881653
5,10,True,False,0.7655840547879537,0.7853333333333333,0.24072802066802979
5,11,True,False,0.7376881198883056,0.7876666666666666,0.24725881218910217
5,12,True,False,0.7299730362892151,0.7923333333333333,0.23860938847064972
5,13,True,False,0.671090790271759,0.8153333333333334,0.26904043555259705
5,14,True,False,0.735426459312439,0.7716666666666666,0.24961180984973907
5,15,True,False,0.6121825787226359,0.847,0.27473390102386475
5,16,True,False,0.693898104985555,0.8113333333333334,0.2750568389892578
5,17,True,False,0.7046856258710226,0.782,0.2641647160053253
5,18,True,False,0.6424666924476623,0.824,0.2816995084285736
5,19,True,False,0.6655581086476644,0.8173333333333334,0.23672839999198914
6,0,True,False,0.5430748988787333,0.8443333333333334,0.24754254519939423
6,1,True,False,0.6397481892903646,0.8086666666666666,0.18586638569831848
6,2,True,False,0.6039054687817892,0.8073333333333333,0.21277593076229095
